[2025-04-25T00:03:49.140+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-04-25T00:04:01.404+0000] {ScraperNhatot.py:280} INFO - [Skipped] Already crawled: https://www.nhatot.com/mua-ban-bat-dong-san/118778490.htm
[2025-04-25T00:04:01.406+0000] {ScraperNhatot.py:280} INFO - [Skipped] Already crawled: https://www.nhatot.com/mua-ban-bat-dong-san/118786282.htm
[2025-04-25T00:04:01.407+0000] {ScraperNhatot.py:280} INFO - [Skipped] Already crawled: https://www.nhatot.com/mua-ban-bat-dong-san/118826543.htm
[2025-04-25T00:04:01.408+0000] {ScraperNhatot.py:280} INFO - [Skipped] Already crawled: https://www.nhatot.com/mua-ban-bat-dong-san/118857546.htm
[2025-04-25T00:04:01.410+0000] {ScraperNhatot.py:280} INFO - [Skipped] Already crawled: https://www.nhatot.com/mua-ban-bat-dong-san/118867742.htm
[2025-04-25T00:04:01.411+0000] {ScraperNhatot.py:280} INFO - [Skipped] Already crawled: https://www.nhatot.com/mua-ban-bat-dong-san/118871918.htm
[2025-04-25T00:04:01.413+0000] {ScraperNhatot.py:280} INFO - [Skipped] Already crawled: https://www.nhatot.com/mua-ban-bat-dong-san/118878687.htm
[2025-04-25T00:04:01.414+0000] {ScraperNhatot.py:280} INFO - [Skipped] Already crawled: https://www.nhatot.com/mua-ban-bat-dong-san/118885892.htm
[2025-04-25T00:04:01.415+0000] {ScraperNhatot.py:280} INFO - [Skipped] Already crawled: https://www.nhatot.com/mua-ban-bat-dong-san/118916723.htm
[2025-04-25T00:04:01.417+0000] {ScraperNhatot.py:280} INFO - [Skipped] Already crawled: https://www.nhatot.com/mua-ban-bat-dong-san/118938820.htm
[2025-04-25T00:04:01.418+0000] {ScraperNhatot.py:280} INFO - [Skipped] Already crawled: https://www.nhatot.com/mua-ban-bat-dong-san/118980224.htm
[2025-04-25T00:04:01.420+0000] {ScraperNhatot.py:280} INFO - [Skipped] Already crawled: https://www.nhatot.com/mua-ban-bat-dong-san/118994678.htm
[2025-04-25T00:04:01.421+0000] {ScraperNhatot.py:280} INFO - [Skipped] Already crawled: https://www.nhatot.com/mua-ban-bat-dong-san/118998734.htm
[2025-04-25T00:04:01.422+0000] {ScraperNhatot.py:280} INFO - [Skipped] Already crawled: https://www.nhatot.com/mua-ban-bat-dong-san/119008305.htm
[2025-04-25T00:04:01.423+0000] {ScraperNhatot.py:280} INFO - [Skipped] Already crawled: https://www.nhatot.com/mua-ban-bat-dong-san/119030713.htm
[2025-04-25T00:04:01.423+0000] {ScraperNhatot.py:280} INFO - [Skipped] Already crawled: https://www.nhatot.com/mua-ban-bat-dong-san/119032960.htm
[2025-04-25T00:04:01.425+0000] {ScraperNhatot.py:280} INFO - [Skipped] Already crawled: https://www.nhatot.com/mua-ban-bat-dong-san/119044918.htm
[2025-04-25T00:04:01.425+0000] {ScraperNhatot.py:280} INFO - [Skipped] Already crawled: https://www.nhatot.com/mua-ban-bat-dong-san/119054682.htm
[2025-04-25T00:04:01.426+0000] {ScraperNhatot.py:280} INFO - [Skipped] Already crawled: https://www.nhatot.com/mua-ban-bat-dong-san/119058258.htm
[2025-04-25T00:04:01.426+0000] {ScraperNhatot.py:280} INFO - [Skipped] Already crawled: https://www.nhatot.com/mua-ban-bat-dong-san/119062276.htm
[2025-04-25T00:04:01.427+0000] {ScraperNhatot.py:280} INFO - [Skipped] Already crawled: https://www.nhatot.com/mua-ban-bat-dong-san/119102838.htm
[2025-04-25T00:04:01.427+0000] {ScraperNhatot.py:280} INFO - [Skipped] Already crawled: https://www.nhatot.com/mua-ban-bat-dong-san/119117616.htm
[2025-04-25T00:04:01.427+0000] {ScraperNhatot.py:280} INFO - [Skipped] Already crawled: https://www.nhatot.com/mua-ban-bat-dong-san/119118098.htm
[2025-04-25T00:04:01.428+0000] {ScraperNhatot.py:280} INFO - [Skipped] Already crawled: https://www.nhatot.com/mua-ban-bat-dong-san/119140857.htm
[2025-04-25T00:04:01.428+0000] {ScraperNhatot.py:280} INFO - [Skipped] Already crawled: https://www.nhatot.com/mua-ban-bat-dong-san/119150940.htm
[2025-04-25T00:04:01.428+0000] {ScraperNhatot.py:280} INFO - [Skipped] Already crawled: https://www.nhatot.com/mua-ban-bat-dong-san/119165437.htm
