[2025-04-14T17:31:54.953+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-04-14T17:31:57.132+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-dat-duong-mai-dang-chon-phuong-hoa-quy/7-5-ty-lo-goc-hiem-ban-mt-ngu-hanh-son-gan-lang-dai-hoc-da-nang-15m-pr42444898
[2025-04-14T17:31:57.141+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-nha-biet-thu-lien-ke-phuong-thuong-ly-prj-vinhomes-imperia-hai-phong/200m2-paris-co-thang-may-vi-tri-vip-canh-cong-vien-be-boi-cac-tien-ich-pr42148523
[2025-04-14T17:31:57.149+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-can-ho-chung-cu-duong-pham-van-bach-phuong-yen-hoa-2-prj-golden-park-tower/em-huyen-chuyen-nhuong-quy-ngoai-giao-3n-95m2-gia-tot-nhat-thi-truong-pr41637060
[2025-04-14T17:31:57.150+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-nha-rieng-duong-truong-han-sieu-phuong-da-kao/mt-cho-dinh-t-hoang-q1-4-5-nh-x-15m-5t-chi-con-12-8-ty-tl-tammy-pr42642435
[2025-04-14T17:31:57.151+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-dat-duong-vo-an-ninh-phuong-hoa-xuan/ban-2-lo-mat-tien-10-5m-anh-cam-le-da-nang-pr42136514
[2025-04-14T17:31:57.152+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-dat-duong-nguyen-van-troi-phuong-hiep-thanh/lo-mat-tien-thu-dau-mot-gan-ql13-vi-tri-tot-kinh-doanh-dau-tu-pr42626222
[2025-04-14T17:31:57.153+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-can-ho-chung-cu-duong-xuan-dinh-phuong-xuan-dinh-prj-khu-ngoai-giao-doan/chinh-chu-ban-gap-115m2-full-noi-that-3pn-2wc-bac-tu-liem-gia-4-6-ty-pr38004098
[2025-04-14T17:31:57.159+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-can-ho-chung-cu-phuong-thanh-my-loi-prj-waterina-suites/-goc-3pn-160m2-tang-cao-view-song-270-do-chat-luong-qte-so-hong-pr42627111
[2025-04-14T17:31:57.162+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-nha-biet-thu-lien-ke-duong-dai-lo-thang-long-xa-tien-xuan-prj-xanh-villas/chinh-chu-ban-goc-huong-dong-nam-view-trieu-do-de-o-nghi-tuyet-voi-lh-pr41914263
[2025-04-14T17:31:57.163+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-nha-rieng-duong-phan-dinh-phung-phuong-2-21/5x17m-3-lau-hxh-gan-pho-am-thuc-xich-long-gia-14-9-ty-pr42546771
[2025-04-14T17:31:57.169+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-nha-mat-pho-duong-huynh-dinh-hai-phuong-14-7/ban-mt-p-14-binh-thanh-dt-4-5mx20m-gia-16ty-4-tang-pr41915326
[2025-04-14T17:31:57.170+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-nha-mat-pho-duong-doan-gioi-phuong-son-ky/ban-goc-2mt-9-9-ty-80m2-5pn-5wc-tan-phu-hcm-pr42619768
[2025-04-14T17:31:57.171+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-nha-rieng-thi-tran-thuong-tin/ban-4pn-4wc-68m2-tai-ha-noi-gia-tot-pr42617788
[2025-04-14T17:31:57.172+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-nha-mat-pho-duong-hon-chong_1-phuong-vinh-hai/ban-can-goc-2-tien-khu-cg-san-toa-can-ho-tuyet-dep-dang-kinh-doanh-pr41919764
[2025-04-14T17:31:57.176+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-nha-mat-pho-pho-ta-quang-buu-phuong-bach-khoa/ban-25-8-ty-80m2-chinh-chu-gia-uu-dai-hai-ba-trung-ha-noi-pr42626294
[2025-04-14T17:31:57.180+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-nha-rieng-duong-thanh-liet-xa-thanh-liet-prj-khu-nha-o-thap-tang-hai-ngan/can-ban-l-gc-2-mat-tien-dep-90m2-3-5-truc-5m-t-va-mat-tien-14m-pr42610377
[2025-04-14T17:31:57.185+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-nha-rieng-phuong-9-12/gap-ban-nhinh-7ty-co-100m2-4pn-ngay-nga-tu-phu-nhuan-pr41021167
[2025-04-14T17:31:57.188+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-dat-nen-du-an-duong-do-xuan-hop-phuong-phuoc-long-b-prj-khu-dan-cu-nam-long/chinh-chu-can-ra-gap-lo-tai-kdc-11-9-trieu-120-m2-thuong-luong-ho-tro-vay-ngan-hang-pr42148150
[2025-04-14T17:31:57.189+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-nha-mat-pho-duong-so-13-phuong-phuoc-hai-prj-khu-do-thi-le-hong-phong-ii/ban-4-tang-13-ha-quang-2-trang-sau-cong-vien-thoang-dep-pr42591459
[2025-04-14T17:31:57.194+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-nha-mat-pho-duong-dang-tien-dong-phuong-trung-liet/-tt-da-7-tang-thang-may-1-ngo-1-3-thoang-via-he-pr42598599
[2025-04-14T17:31:57.197+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-nha-rieng-duong-ho-tung-mau-phuong-phu-dien/sieu-hat-re-oto-do-cong-chdv-97m2-7t-15pkk-cua-so-dong-tien-75-tr-th-pccc-tm-pr42340768
[2025-04-14T17:31:57.204+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-nha-rieng-duong-lien-mac-phuong-lien-mac/ban-o-bac-tu-liem-ha-noi-20-ty-100m2-5pn-5wc-pr42582621
[2025-04-14T17:31:57.205+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-nha-mat-pho-duong-tran-khanh-du-phuong-my-an/-toa-can-ho-5-tang-lo-goc-135m2-doanh-thu-60tr-thang-lh-lvcc-pr42575429
[2025-04-14T17:31:57.210+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-nha-rieng-duong-tran-khat-chan-phuong-thanh-nhan/-dep-o-ngay-sat-pho-oto-cho-vao-vua-o-vua-kinh-doanh-mat-tien-khung-pr42197903
[2025-04-14T17:31:57.213+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-nha-rieng-duong-bui-huy-bich-phuong-hoang-liet/ban-can-goc-ngo-2-o-to-7-cho-tranh-u-gan-cong-vien-vui-choi-pr42346850
[2025-04-14T17:31:57.219+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-nha-biet-thu-lien-ke-xa-long-hung-prj-the-empire-vinhomes-ocean-park-2/song-lap-ngoc-trai-146m2-chi-29-ty-view-song-sau-co-be-boi-pha-le-4-mua-danh-rieng-cho-cu-dan-vip-pr42580684
[2025-04-14T17:31:57.220+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-can-ho-chung-cu-duong-vu-trong-phung-phuong-thanh-xuan-trung-prj-rivera-park-ha-noi/-ban-gap-3pn-dep-lung-linh-full-do-gia-8-6-ty-lh-call-zalo-sms-pr42598225
[2025-04-14T17:31:57.222+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-nha-rieng-duong-minh-khai-phuong-hoang-van-thu-4/tuyet-tac-kien-truc-ngo-goc-de-mai-7tang-thang-may-71m-24-5-ty-pr42654678
